_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,alert_numerical,alert_suggestion,browser,calc_balance,calc_hours,calc_interest,feedback,feeling_hours,feeling_numerical,feeling_suggestion,imageorder,income,indebt,naam,nobuyreason,pageorder,product,regret,s_hours,s_numerical,s_suggestion,scenario_hours,scenario_numerical,scenario_suggestion,scenarioorder,spam,time_hours,time_numerical,time_pre,time_suggestion,warnings
1580700698,2/20/2018 03:00:12,3387161432,2/20/2018 02:58:18,False,elite,0.6891,43628960,USA,0,0,0,1,2,0,-76.66666666666667,4.0,0.89,,blij,opgewonden,schuldig,"1,3,2",3,eens,0,nvt,"4,2,3",electronics,eens,submit3,submit4,submit2,2.0,3.0,4.0,"1,2,0",0,4.0,7.0,56.0,8.0,ja
1580700698,2/20/2018 05:21:45,3387498997,2/20/2018 05:18:11,False,prodege,0.662,5870728,CAN,0,0,0,0,2,0,-37.75,4.0,0.1,,verdrietig,verdrietig,verdrietig,"3,1,2",1,eens,0,irresponsible,"3,4,2",tickets,eens,cancel3,cancel4,cancel2,4.0,2.0,3.0,"2,0,1",0,26.0,26.0,62.0,29.0,nee
1580700698,2/20/2018 13:11:57,3388480162,2/20/2018 13:10:59,False,instagc,0.7192,19302668,USA,0,0,0,2,2,0,-40.16666666666666,4.0,5.62,,"tevreden
blij","ontevreden
verdrietig",tevreden,"3,2,1",1,eens,0,irresponsible,"2,3,4",clothing,eens,submit3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,11.0,14.0,10.0,8.0,ja
1580700698,2/20/2018 13:13:15,3388483503,2/20/2018 13:11:53,False,prodege,0.7109,4316379,CAN,0,0,0,0,2,0,-87.66666666666669,4.0,0.24,,verdrietig,verdrietig,verdrietig,"1,2,3",4,eens,0,irresponsible,"2,3,4",clothing,eens,cancel3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,11.0,9.0,8.0,35.0,ja
1580700698,2/20/2018 13:19:00,3388498172,2/20/2018 13:18:03,False,clixsense,0.746,21665495,CAN,0,0,0,1,0,0,-45.5,5.0,0.53,,ontevreden,bezorgd,weetniet,"3,1,2",1,eens,0,irresponsible,"4,2,3",electronics,eens,cancel3,submit4,cancel2,2.0,3.0,4.0,"1,2,0",0,5.0,11.0,10.0,9.0,ja
1580700698,2/20/2018 13:26:42,3388518793,2/20/2018 13:25:24,False,neodev,0.6982,44339513,CAN,0,0,0,1,1,0,-62.16666666666666,4.0,0.73,,"tevreden
blij",schuldig,tevreden,"1,3,2",2,eens,0,nointerest,"2,4,3",electronics,eens,submit3,cancel4,submit2,4.0,3.0,2.0,"0,2,1",0,4.0,4.0,44.0,3.0,ja
1580700698,2/20/2018 13:36:17,3388540761,2/20/2018 13:33:04,False,elite,0.7179,43887653,GBR,0,0,0,2,1,0,-41.333333333333336,7.0,5.79,excellent,tevreden,blij,tevreden,"3,2,1",0,eens,0,irresponsible,"2,4,3",electronics,eens,cancel3,submit4,cancel2,4.0,3.0,2.0,"0,2,1",0,28.0,69.0,30.0,25.0,nee
1580700698,2/20/2018 13:47:10,3388569920,2/20/2018 13:45:31,False,elite,0.6967,44315873,GBR,0,0,0,2,2,0,-45.5,5.0,6.37,Excellent!,"tevreden
blij
bezorgd",tevreden,opgelucht,"2,3,1",1,eens,0,nointerest,"3,2,4",electronics,eens,submit3,cancel4,cancel2,2.0,4.0,3.0,"1,0,2",0,5.0,9.0,25.0,25.0,ja
1580700698,2/20/2018 13:56:19,3388592793,2/20/2018 13:54:27,False,prodege,0.7499,31297175,GBR,0,0,0,1,0,0,-48.83333333333334,5.0,0.57,,verdrietig,bezorgd,ontevreden,"3,1,2",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,27.0,18.0,16.0,23.0,ja
1580700698,2/20/2018 13:56:52,3388594290,2/20/2018 13:54:32,False,neodev,0.67,44062380,USA,0,0,0,2,0,0,-56.66666666666666,4.0,7.93,,weetniet,"ontevreden
verdrietig",weetniet,"1,2,3",2,eens,0,nointerest,"2,4,3",clothing,eens,cancel3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,13.0,17.0,65.0,17.0,ja
1580700698,2/20/2018 14:14:19,3388637501,2/20/2018 14:12:51,False,instagc,0.7175,32547262,USA,0,0,0,1,2,0,-40.16666666666666,4.0,0.47,avoid going over always,"boos
ontevreden",ontevreden,ontevreden,"1,2,3",1,eens,0,irresponsible,"2,4,3",clothing,eens,cancel3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,14.0,13.0,20.0,5.0,ja
1580700698,2/20/2018 14:16:24,3388643585,2/20/2018 14:15:29,False,instagc,0.684,13581319,USA,0,0,0,1,0,0,-53.33333333333334,4.0,0.62,,ontevreden,ontevreden,ontevreden,"3,2,1",2,eens,0,irresponsible,"4,3,2",clothing,eens,cancel3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,8.0,9.0,15.0,8.0,nee
1580700698,2/20/2018 14:20:41,3388656164,2/20/2018 14:19:53,False,instagc,0.7090000000000001,15577915,USA,0,0,0,0,1,0,-62.16666666666666,4.0,0.17,,ontevreden,ontevreden,ontevreden,"1,3,2",2,eens,0,irresponsible,"4,2,3",electronics,eens,cancel3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,4.0,10.0,14.0,8.0,nee
1580700698,2/20/2018 14:26:03,3388670921,2/20/2018 14:19:44,False,clixsense,0.6525,6336109,CAN,0,0,0,1,1,0,-38.5,4.0,0.45,I don't like the feature at all.,blij,bezorgd,opgelucht,"2,1,3",1,eens,0,nointerest,"2,4,3",clothing,eens,submit3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,64.0,50.0,105.0,64.0,nee
1580700698,2/20/2018 14:26:05,3388670988,2/20/2018 14:24:34,False,clixsense,0.6934,35849301,USA,0,0,0,1,2,0,-36.833333333333336,4.0,0.43,no,tevreden,ontevreden,tevreden,"3,1,2",1,eens,0,nointerest,"3,4,2",clothing,eens,submit3,cancel4,submit2,4.0,2.0,3.0,"2,0,1",0,16.0,16.0,12.0,22.0,ja
1580700698,2/20/2018 14:29:14,3388679860,2/20/2018 14:26:38,False,elite,0.722,44306048,USA,0,0,0,2,1,0,-55.0,4.0,7.7,,tevreden,tevreden,verdrietig,"1,2,3",2,eens,0,irresponsible,"4,2,3",clothing,eens,submit3,submit4,cancel2,2.0,3.0,4.0,"1,2,0",0,7.0,19.0,24.0,11.0,ja
1580700698,2/20/2018 14:37:05,3388702382,2/20/2018 14:35:13,False,neodev,0.6848,44068912,USA,0,0,0,2,0,0,-43.0,7.0,6.02,sin comentarios,"tevreden
blij
opgelucht",boos,bezorgd,"2,3,1",0,oneens,0,irresponsible,"2,4,3",electronics,eens,submit3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,15.0,21.0,10.0,9.0,ja
1580700698,2/20/2018 14:37:10,3388702719,2/20/2018 14:36:01,False,instagc,0.6998,35832653,USA,0,0,0,2,0,0,-80.0,4.0,11.2,,"ontevreden
beschaamd","ontevreden
bezorgd
beschaamd","boos
ontevreden
beschaamd","3,1,2",3,eens,0,irresponsible,"3,4,2",electronics,eens,cancel3,cancel4,cancel2,4.0,2.0,3.0,"2,0,1",0,7.0,20.0,11.0,11.0,ja
1580700698,2/20/2018 14:47:42,3388734115,2/20/2018 14:44:44,False,neodev,0.7027,44263496,USA,0,0,0,2,2,0,-55.0,4.0,7.7,,"tevreden
blij","bezorgd
schuldig","ontevreden
bezorgd","1,3,2",2,eens,0,irresponsible,"2,4,3",clothing,eens,submit3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,4.0,19.0,18.0,6.0,ja
1580700698,2/20/2018 14:50:54,3388743569,2/20/2018 14:49:12,False,prodege,0.6574,31897507,GBR,0,0,0,2,0,0,-58.83333333333334,4.0,8.24,,"opgelucht
ontevreden
bezorgd
verdrietig
schuldig","opgelucht
ontevreden
bezorgd
verdrietig
schuldig","opgelucht
ontevreden
bezorgd
verdrietig
schuldig","1,3,2",2,eens,0,irresponsible,"2,3,4",electronics,eens,cancel3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,19.0,19.0,29.0,9.0,ja
1580700698,2/20/2018 14:54:09,3388752726,2/20/2018 14:50:57,False,elite,0.6446,44246979,USA,0,0,0,0,2,0,-58.83333333333334,4.0,0.16,,tevreden,bezorgd,blij,"1,3,2",2,oneens,0,nvt,"4,2,3",electronics,eens,submit3,submit4,submit2,2.0,3.0,4.0,"1,2,0",0,39.0,22.0,47.0,28.0,ja
1580700698,2/20/2018 15:06:39,3388786720,2/20/2018 15:04:58,False,elite,0.7218,40725179,USA,0,0,0,2,2,0,-55.0,4.0,7.7,very nice task,tevreden,bezorgd,opgelucht,"1,3,2",2,eens,0,irresponsible,"2,3,4",clothing,eens,submit3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,23.0,21.0,19.0,11.0,ja
1580700698,2/20/2018 15:08:05,3388790891,2/20/2018 15:06:50,False,prodege,0.6890000000000001,23977248,GBR,0,0,0,0,1,0,-78.33333333333333,4.0,0.21,,blij,verdrietig,"bezorgd
verdrietig","1,2,3",3,eens,0,irresponsible,"2,3,4",electronics,eens,submit3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,19.0,12.0,18.0,11.0,weetniet
1580700698,2/20/2018 15:12:47,3388803366,2/20/2018 15:10:49,False,neodev,0.6399,38082417,USA,0,0,0,2,2,0,-58.9,4.0,8.25,,blij,ontevreden,opgelucht,"2,3,1",2,oneens,0,irresponsible,"4,3,2",tickets,eens,submit3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,27.0,6.0,35.0,14.0,ja
1580700698,2/20/2018 15:29:01,3388850051,2/20/2018 15:25:04,False,neodev,0.7095,43678058,USA,0,0,0,2,2,0,-41.333333333333336,7.0,5.79,,tevreden,tevreden,tevreden,"1,3,2",0,eens,0,nvt,"2,3,4",electronics,eens,submit3,submit4,submit2,3.0,4.0,2.0,"0,1,2",0,16.0,10.0,42.0,19.0,ja
1580700698,2/20/2018 15:30:09,3388853249,2/20/2018 15:27:31,False,instagc,0.7452,13842059,USA,0,0,0,0,2,0,-48.83333333333334,5.0,0.13,,blij,boos,opgelucht,"1,2,3",1,eens,0,irresponsible,"3,2,4",electronics,eens,submit3,submit4,cancel2,2.0,4.0,3.0,"1,0,2",0,5.0,9.0,123.0,5.0,ja
1580700698,2/20/2018 15:40:08,3388878475,2/20/2018 15:36:01,False,prodege,0.6444,38479796,USA,0,0,0,0,1,0,-36.75,4.0,0.1,,opgelucht,boos,bezorgd,"1,2,3",1,eens,0,irresponsible,"3,4,2",tickets,eens,submit3,cancel4,cancel2,4.0,2.0,3.0,"2,0,1",0,25.0,95.0,46.0,10.0,weetniet
1580700698,2/20/2018 15:40:41,3388879902,2/20/2018 15:38:58,False,elite,0.7164,39793872,USA,0,0,0,2,2,0,-62.16666666666666,4.0,8.7,Nice and interesting survey,"tevreden
blij
opgewonden","ontevreden
verdrietig","tevreden
blij
opgewonden","3,1,2",2,eens,0,irresponsible,"2,4,3",electronics,eens,submit3,cancel4,submit2,4.0,3.0,2.0,"0,2,1",0,10.0,19.0,25.0,10.0,ja
1580700698,2/20/2018 15:51:43,3388913171,2/20/2018 15:44:55,False,neodev,0.7094,44267758,USA,0,0,0,2,0,0,-36.833333333333336,4.0,5.16,,"tevreden
blij
opgewonden","ontevreden
bezorgd",blij,"2,3,1",1,eens,0,irresponsible,"3,2,4",clothing,eens,submit3,cancel4,submit2,2.0,4.0,3.0,"1,0,2",0,3.0,11.0,15.0,13.0,ja
1580700698,2/20/2018 15:54:48,3388925488,2/20/2018 15:52:25,False,prodege,0.7208,40126250,USA,0,0,0,1,1,0,-38.5,4.0,0.45,no,verdrietig,bezorgd,weetniet,"3,1,2",1,eens,0,irresponsible,"2,4,3",clothing,eens,cancel3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,20.0,18.0,46.0,21.0,ja
1580700698,2/20/2018 16:02:48,3388951657,2/20/2018 16:01:33,False,elite,0.642,41841195,USA,0,0,0,1,1,0,-48.83333333333334,5.0,0.57,,"opgelucht
ontevreden
bezorgd
verdrietig
beschaamd
schuldig","opgelucht
ontevreden
bezorgd
verdrietig
beschaamd
schuldig","opgelucht
bezorgd
verdrietig
beschaamd
schuldig","2,1,3",1,eens,0,irresponsible,"2,3,4",electronics,eens,cancel3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,22.0,12.0,9.0,7.0,ja
1580700698,2/20/2018 16:16:12,3388984088,2/20/2018 16:07:53,False,clixsense,0.6138,28335646,GBR,0,0,0,1,1,0,-36.75,4.0,0.43,,opgewonden,"boos
ontevreden","opgelucht
boos
bezorgd","2,1,3",1,weetniet,0,irresponsible,"3,4,2",tickets,eens,submit3,cancel4,cancel2,4.0,2.0,3.0,"2,0,1",0,5.0,20.0,396.0,16.0,ja
1580700698,2/20/2018 16:23:29,3389001399,2/20/2018 16:19:54,False,grabpoints,0.7358,39013744,CAN,0,0,0,2,0,0,-80.0,4.0,11.2,none,opgelucht,beschaamd,verdrietig,"3,2,1",3,eens,0,irresponsible,"3,2,4",electronics,eens,cancel3,cancel4,cancel2,2.0,4.0,3.0,"1,0,2",0,90.0,21.0,23.0,38.0,ja
1580700698,2/20/2018 17:10:05,3389114709,2/20/2018 17:02:31,False,neodev,0.7318,31613324,USA,0,0,0,1,2,0,-78.33333333333333,4.0,0.91,,"ontevreden
verdrietig","ontevreden
verdrietig",ontevreden,"3,2,1",3,eens,0,irresponsible,"2,3,4",electronics,eens,cancel3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,77.0,15.0,26.0,11.0,ja
1580700698,2/20/2018 17:15:07,3389126735,2/20/2018 17:14:15,False,prodege,0.7453,38258094,USA,0,0,0,0,0,0,-47.16666666666666,5.0,0.13,,weetniet,weetniet,opgelucht,"3,2,1",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,14.0,7.0,9.0,10.0,ja
1580700698,2/20/2018 17:39:46,3389183717,2/20/2018 17:38:28,False,elite,0.6511,44049964,USA,0,0,0,0,1,0,-31.1,5.0,0.08,no. thanks u.,verdrietig,"tevreden
blij",tevreden,"3,1,2",0,eens,0,nointerest,"4,3,2",tickets,eens,cancel3,submit4,cancel2,3.0,2.0,4.0,"2,1,0",0,16.0,7.0,10.0,14.0,ja
1580700698,2/20/2018 17:46:29,3389200204,2/20/2018 17:45:04,False,fusioncash,0.7319,44112578,USA,0,0,0,1,0,0,-48.83333333333334,5.0,0.57,,"opgelucht
ontevreden","boos
ontevreden
verdrietig",opgelucht,"1,3,2",1,eens,0,irresponsible,"4,2,3",electronics,eens,cancel3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,14.0,23.0,11.0,24.0,ja
1580700698,2/20/2018 17:52:08,3389216349,2/20/2018 17:50:02,False,neodev,0.6819,11257883,CAN,0,0,0,2,0,0,-62.16666666666666,4.0,8.7,,opgelucht,opgelucht,opgelucht,"1,2,3",2,eens,0,irresponsible,"4,3,2",electronics,oneens,cancel3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,44.0,11.0,16.0,16.0,ja
1580700698,2/20/2018 17:52:19,3389216756,2/20/2018 17:51:12,False,prodege,0.6728,44221901,USA,0,0,0,2,1,0,-25.83333333333333,5.0,3.62,,ontevreden,ontevreden,ontevreden,"3,1,2",0,oneens,0,irresponsible,"2,3,4",clothing,eens,cancel3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,22.0,12.0,11.0,4.0,ja
1580700698,2/20/2018 17:53:01,3389218740,2/20/2018 17:49:57,False,instagc,0.7088,22095664,USA,0,0,0,1,1,0,-58.83333333333334,4.0,0.69,,tevreden,weetniet,opgelucht,"1,3,2",2,eens,0,irresponsible,"3,2,4",electronics,eens,cancel3,cancel4,cancel2,2.0,4.0,3.0,"1,0,2",0,6.0,38.0,14.0,14.0,nee
1580700698,2/20/2018 17:56:01,3389228253,2/20/2018 17:55:06,False,prodege,0.7249,12366026,USA,0,0,0,0,0,0,-56.66666666666666,4.0,0.15,no,tevreden,verdrietig,tevreden,"3,1,2",2,eens,0,irresponsible,"2,4,3",clothing,eens,submit3,cancel4,cancel2,4.0,3.0,2.0,"0,2,1",0,11.0,11.0,10.0,5.0,ja
1580700698,2/20/2018 18:07:29,3389261685,2/20/2018 18:04:13,False,gifthunterclub,0.747,44247585,USA,0,0,0,2,2,0,-62.16666666666666,4.0,8.7,,blij,blij,opgelucht,"1,2,3",2,eens,0,irresponsible,"2,4,3",electronics,eens,submit3,submit4,cancel2,4.0,3.0,2.0,"0,2,1",0,12.0,18.0,92.0,14.0,ja
1580700698,2/20/2018 18:17:52,3389290810,2/20/2018 18:14:51,False,clixsense,0.7429,6335090,USA,0,0,0,2,2,0,-76.66666666666667,4.0,10.73,,verdrietig,verdrietig,verdrietig,"2,3,1",3,eens,0,irresponsible,"3,2,4",electronics,eens,cancel3,cancel4,cancel2,2.0,4.0,3.0,"1,0,2",0,53.0,28.0,32.0,37.0,ja
1580700698,2/20/2018 18:29:27,3389319335,2/20/2018 18:28:23,False,prodege,0.7041,5055767,CAN,0,0,0,2,0,0,-80.0,4.0,11.2,no,tevreden,weetniet,ontevreden,"1,2,3",3,eens,0,irresponsible,"4,2,3",electronics,eens,submit3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,8.0,10.0,14.0,13.0,nee
1580700698,2/20/2018 18:32:32,3389327465,2/20/2018 18:31:14,False,prodege,0.649,1870723,CAN,0,0,0,0,2,0,-101.5,4.0,0.27,,boos,beschaamd,boos,"3,1,2",4,eens,0,nointerest,"4,3,2",electronics,eens,cancel3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,24.0,13.0,10.0,12.0,nee
1580700698,2/20/2018 19:02:52,3389410736,2/20/2018 19:00:56,False,prodege,0.7471,15965551,GBR,0,0,0,1,0,0,-62.16666666666666,4.0,0.73,none,verdrietig,opgelucht,tevreden,"1,2,3",2,eens,0,irresponsible,"3,4,2",electronics,eens,cancel3,cancel4,cancel2,4.0,2.0,3.0,"2,0,1",0,25.0,8.0,35.0,29.0,ja
1580700698,2/20/2018 19:45:06,3389536543,2/20/2018 19:39:29,False,prodege,0.7001,18869867,USA,0,0,0,1,2,0,-31.1,5.0,0.36,"One: I just completed this same task that had a similar but different task name. I thought you should know. You should be able to compare both responses because my last name isn't overly common. I did not answer the same way both times.
Two: On two of the screens - this quote is from the 2nd one - the words ""English bank"" are used; I presume you mean English banD not banK: ""still sells tickets for that new English bank. """,ontevreden,opgelucht,weetniet,"1,2,3",0,eens,0,irresponsible,"2,4,3",tickets,eens,cancel3,cancel4,submit2,4.0,3.0,2.0,"0,2,1",0,37.0,58.0,33.0,24.0,ja
1580700698,2/20/2018 19:47:33,3389544397,2/20/2018 19:42:21,False,prodege,0.6169,27568181,CAN,0,0,0,1,2,0,-111.45,5.0,1.3,"When it comes to something I really want, like concert tickets for my favorite band, I'm willing to overdraw my bank, but I still appreciate the warning.",schuldig,opgewonden,tevreden,"2,3,1",4,weetniet,0,irresponsible,"4,3,2",tickets,eens,cancel3,submit4,submit2,3.0,2.0,4.0,"2,1,0",0,18.0,64.0,14.0,41.0,ja
1580700698,2/20/2018 19:48:45,3389548436,2/20/2018 19:46:24,False,prodege,0.747,1883056,CAN,0,0,0,1,0,0,-47.16666666666666,5.0,0.55,this  seems to be a nice feature,opgewonden,tevreden,verdrietig,"2,3,1",1,eens,0,irresponsible,"2,4,3",electronics,eens,submit3,submit4,cancel2,4.0,3.0,2.0,"0,2,1",0,29.0,23.0,12.0,22.0,ja
1580700698,2/20/2018 20:01:53,3389591067,2/20/2018 20:00:38,False,eup_slw,0.6705,43314753,USA,0,0,0,1,1,0,-104.83333333333331,4.0,1.22,,opgelucht,blij,opgelucht,"3,1,2",4,weetniet,0,irresponsible,"4,3,2",electronics,eens,cancel3,submit4,cancel2,3.0,2.0,4.0,"2,1,0",0,15.0,18.0,12.0,13.0,ja
1580700698,2/20/2018 20:38:36,3389704745,2/20/2018 20:29:07,False,neodev,0.6325,44121290,USA,0,0,0,2,0,0,-40.16666666666666,4.0,5.62,,opgewonden,tevreden,tevreden,"2,3,1",1,"oneens
weetniet",0,irresponsible,"4,2,3",clothing,eens,submit3,cancel4,submit2,2.0,3.0,4.0,"1,2,0",0,5.0,28.0,513.0,12.0,ja
1580700698,2/20/2018 20:45:18,3389725425,2/20/2018 20:43:47,False,prodege,0.5806,19543823,CAN,0,0,0,1,1,0,-37.75,4.0,0.44,The first of the warning messages was the most useful and informative.,"tevreden
blij
opgewonden
opgelucht","tevreden
blij
opgewonden
opgelucht","tevreden
blij
opgewonden
opgelucht","3,2,1",1,eens,0,nvt,"3,4,2",tickets,eens,submit3,submit4,submit2,4.0,2.0,3.0,"2,0,1",0,8.0,9.0,7.0,12.0,ja
1580700698,2/20/2018 21:48:39,3389908223,2/20/2018 21:47:23,False,prodege,0.7488,44292353,CAN,0,0,0,0,1,0,-62.16666666666666,4.0,0.17,,tevreden,bezorgd,verdrietig,"3,1,2",2,eens,0,irresponsible,"4,3,2",electronics,eens,submit3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,17.0,9.0,11.0,17.0,ja
1580700698,2/20/2018 21:51:49,3389916887,2/20/2018 21:49:58,False,prodege,0.7476,7853767,USA,0,0,0,2,2,0,-48.83333333333334,5.0,6.84,,weetniet,tevreden,tevreden,"2,3,1",1,eens,0,irresponsible,"2,3,4",electronics,eens,cancel3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,18.0,18.0,25.0,23.0,ja
1580700698,2/20/2018 21:55:31,3389927135,2/20/2018 21:54:42,False,instagc,0.7224,22850156,USA,0,0,0,2,1,0,-60.5,4.0,8.47,,weetniet,ontevreden,weetniet,"2,1,3",2,eens,0,"irresponsible
nointerest","4,2,3",electronics,eens,cancel3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,4.0,7.0,15.0,8.0,ja
1580700698,2/20/2018 22:18:38,3389991414,2/20/2018 22:16:50,False,instagc,0.7151,44339902,USA,0,0,0,1,1,0,-62.16666666666666,4.0,0.73,,opgewonden,"ontevreden
bezorgd","bezorgd
verdrietig","2,1,3",2,eens,0,"irresponsible
nointerest","4,3,2",electronics,eens,submit3,cancel4,cancel2,3.0,2.0,4.0,"2,1,0",0,21.0,10.0,34.0,18.0,ja
1580700698,2/20/2018 22:22:59,3390004093,2/20/2018 22:20:21,False,instagc,0.7341,21368980,GBR,0,0,0,0,1,0,-60.5,4.0,0.16,no,"tevreden
blij
opgewonden",verdrietig,"blij
opgewonden","1,2,3",2,eens,0,irresponsible,"3,2,4",electronics,eens,submit3,cancel4,submit2,2.0,4.0,3.0,"1,0,2",0,39.0,26.0,21.0,33.0,ja
1580700698,2/20/2018 22:26:02,3390016072,2/20/2018 22:25:00,False,elite,0.7564,42927472,USA,0,0,0,2,1,0,-47.16666666666666,5.0,6.6,,tevreden,tevreden,verdrietig,"1,2,3",1,eens,0,irresponsible,"2,3,4",electronics,eens,submit3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,21.0,11.0,8.0,7.0,ja
1580700698,2/20/2018 22:26:05,3390016287,2/20/2018 22:17:39,False,neodev,0.7056,44110297,USA,0,0,0,1,2,0,-27.5,4.0,0.32,I think it will help improve the purchase orders,"tevreden
blij
opgewonden","bezorgd
verdrietig","tevreden
ontevreden","1,2,3",0,eens,0,irresponsible,"4,2,3",clothing,eens,submit3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,14.0,27.0,364.0,60.0,ja
1580700698,2/20/2018 22:31:30,3390036291,2/20/2018 22:27:17,False,neodev,0.7613,16854635,USA,0,0,0,1,0,0,-45.5,5.0,0.53,no,blij,verdrietig,verdrietig,"2,1,3",1,eens,0,irresponsible,"3,4,2",electronics,eens,submit3,cancel4,cancel2,4.0,2.0,3.0,"2,0,1",0,47.0,31.0,73.0,28.0,ja
1580700698,2/20/2018 22:42:03,3390065652,2/20/2018 22:40:51,False,keeprewarding,0.7326,30315390,CAN,0,0,0,0,2,0,-47.16666666666666,5.0,0.13,no,blij,blij,blij,"1,3,2",1,eens,0,"irresponsible
nointerest","3,2,4",electronics,eens,cancel3,cancel4,cancel2,2.0,4.0,3.0,"1,0,2",0,6.0,8.0,14.0,20.0,ja
1580700698,2/20/2018 22:53:45,3390094158,2/20/2018 22:52:26,False,clixsense,0.6673,9337207,USA,0,0,0,2,2,0,-65.33333333333333,3.0,9.15,,"blij
opgewonden",schuldig,"tevreden
blij","2,1,3",3,eens,0,irresponsible,"2,4,3",clothing,eens,submit3,cancel4,submit2,4.0,3.0,2.0,"0,2,1",0,18.0,14.0,18.0,11.0,nee
1580700698,2/20/2018 23:04:08,3390120885,2/20/2018 23:01:40,False,elite,0.631,44315879,CAN,0,0,0,2,1,0,-47.16666666666666,5.0,6.6,excelent,bezorgd,tevreden,ontevreden,"2,1,3",1,oneens,0,irresponsible,"3,4,2",electronics,weetniet,submit3,submit4,cancel2,4.0,2.0,3.0,"2,0,1",0,28.0,29.0,17.0,29.0,ja
1580700698,2/20/2018 23:33:22,3390212807,2/20/2018 23:27:12,False,neodev,0.6925,42729453,GBR,0,0,0,1,0,0,-40.16666666666666,4.0,0.47,,opgelucht,verdrietig,"tevreden
blij
schuldig","3,2,1",1,eens,0,"irresponsible
nointerest","3,2,4",clothing,eens,cancel3,submit4,submit2,2.0,4.0,3.0,"1,0,2",0,10.0,12.0,300.0,18.0,ja
1580700698,2/20/2018 23:46:52,3390245600,2/20/2018 23:29:59,False,instagc,0.6866,38881308,USA,0,0,0,2,1,0,-40.16666666666666,4.0,5.62,This made me feel angry that it told me how much I had to pay in mortgage or whatever it was. TOO MUCH too pushy.,"bezorgd
schuldig","bezorgd
beschaamd
schuldig","boos
bezorgd
schuldig","1,3,2",1,eens,0,irresponsible,"4,2,3",clothing,eens,cancel3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,7.0,58.0,31.0,103.0,ja
1580700698,2/20/2018 23:59:37,3390275242,2/20/2018 23:55:50,False,neodev,0.6867,44211835,USA,0,0,0,0,1,0,-25.83333333333333,5.0,0.07,I really like these surveys. Keep in that way,bezorgd,verdrietig,tevreden,"2,1,3",0,eens,0,nointerest,"2,4,3",clothing,eens,cancel3,cancel4,submit2,4.0,3.0,2.0,"0,2,1",0,11.0,13.0,39.0,23.0,ja
1580700698,2/21/2018 00:07:27,3390293463,2/21/2018 00:06:14,False,clixsense,0.7579,6450759,USA,0,0,0,2,1,0,-62.16666666666666,4.0,8.7,,tevreden,bezorgd,verdrietig,"2,3,1",2,eens,0,irresponsible,"2,3,4",electronics,eens,submit3,cancel4,cancel2,3.0,4.0,2.0,"0,1,2",0,16.0,13.0,15.0,10.0,ja
1580700698,2/21/2018 00:12:47,3390304214,2/21/2018 00:08:41,False,neodev,0.708,44194664,USA,0,0,0,2,2,0,-101.5,4.0,14.21,este trabajo ayuda ahorrar tu dinero de una forma seguro durante el transcurso del año,"tevreden
blij","boos
ontevreden",verdrietig,"1,3,2",4,eens,0,"irresponsible
nointerest","4,2,3",electronics,eens,submit3,cancel4,cancel2,2.0,3.0,4.0,"1,2,0",0,19.0,23.0,84.0,15.0,ja
