_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,feedback,feeling_danger,feeling_none,feeling_warning,imageorder,income,indebt,naam,nobuyreason,pageorder,product,regret,s_danger,s_none,s_warning,scenario_danger,scenario_none,scenario_warning,scenarioorder,spam,time_danger,time_none,time_pre,time_warning,warnings
1579177886,2/7/2018 21:41:25,3345369168,2/7/2018 21:39:35,False,elite,0.7129,26332156,CAN,0,0,0,0,,beschaamd,bezorgd,opgelucht,"2,3,1",4,eens,0,irresponsible,"4,2,3",clothing,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",0,19.0,18.0,17.0,32.0,ja
1579177886,2/7/2018 22:09:38,3345439851,2/7/2018 22:06:27,False,neodev,0.7465,13253916,GBR,0,0,0,0,ALL ITEMS CHEAPER THAN STATED SO I BELIEVED I WAS GETTING BARGAINS BIG TIME,"ontevreden
verdrietig","tevreden
blij","tevreden
blij
opgewonden
schuldig","3,1,2",2,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,submit2,submit3,4.0,2.0,3.0,"0,1,2",0,37.0,35.0,29.0,21.0,ja
1579177886,2/7/2018 22:44:17,3345534126,2/7/2018 22:37:13,False,neodev,0.7004,44121414,USA,0,0,0,0,,opgelucht,bezorgd,bezorgd,"2,3,1",1,eens,0,irresponsible,"2,3,4",tickets,eens,cancel4,submit2,cancel3,4.0,2.0,3.0,"0,1,2",0,16.0,39.0,334.0,16.0,ja
1579177886,2/7/2018 22:59:37,3345568345,2/7/2018 22:56:13,False,prodege,0.746,6309240,USA,0,0,0,0,,beschaamd,ontevreden,ontevreden,"2,1,3",4,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",0,19.0,33.0,16.0,106.0,ja
1579177886,2/7/2018 23:13:08,3345601720,2/7/2018 23:08:46,False,instagc,0.7518,28504546,USA,0,0,0,0,none,verdrietig,"tevreden
blij
opgelucht","ontevreden
beschaamd","3,2,1",1,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,submit2,cancel3,4.0,3.0,2.0,"1,0,2",0,57.0,6.0,19.0,43.0,ja
1579177886,2/7/2018 23:20:18,3345620766,2/7/2018 23:18:31,False,instagc,0.6498,18985376,GBR,0,0,0,0,,ontevreden,verdrietig,verdrietig,"1,3,2",0,eens,0,irresponsible,"4,3,2",tickets,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",0,13.0,14.0,30.0,25.0,nee
1579177886,2/7/2018 23:29:47,3345646434,2/7/2018 23:28:40,False,tremorgames,0.7465,36430872,USA,0,0,0,0,,"ontevreden
bezorgd
verdrietig","tevreden
blij
opgewonden","ontevreden
verdrietig","2,3,1",2,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,submit2,cancel3,4.0,2.0,3.0,"0,1,2",0,9.0,9.0,15.0,18.0,ja
1579177886,2/8/2018 00:27:45,3345775009,2/8/2018 00:24:04,False,prodege,0.6496,4338784,CAN,0,0,0,0,,schuldig,weetniet,"boos
bezorgd","2,3,1",4,eens,0,nointerest,"3,2,4",electronics,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",0,27.0,51.0,51.0,60.0,nee
1579177886,2/8/2018 00:34:27,3345789372,2/8/2018 00:29:52,False,prodege,0.6138,19398744,USA,0,0,0,0,,"blij
opgewonden","ontevreden
verdrietig","blij
opgewonden
schuldig","2,1,3",3,eens,0,nointerest,"3,4,2",tickets,eens,submit4,cancel2,submit3,2.0,3.0,4.0,"2,0,1",0,85.0,36.0,78.0,30.0,ja
1579177886,2/8/2018 01:01:57,3345842483,2/8/2018 00:57:26,False,prodege,0.7333,1944668,USA,0,0,0,0,"I dont need to be warned about whether or not I am being irresponsible, but I appreciated being told there was not enough in my account to complete the transaction","ontevreden
bezorgd","tevreden
blij
opgewonden","tevreden
opgewonden","1,2,3",4,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,submit3,2.0,4.0,3.0,"2,1,0",0,79.0,24.0,39.0,48.0,ja
1579177886,2/8/2018 01:02:23,3345843671,2/8/2018 00:58:28,False,clixsense,0.6463,19495345,USA,0,0,0,0,,tevreden,"tevreden
schuldig",tevreden,"3,1,2",3,eens,0,irresponsible,"4,2,3",clothing,oneens,cancel4,cancel2,submit3,3.0,4.0,2.0,"1,2,0",0,29.0,40.0,51.0,78.0,ja
1579177886,2/8/2018 01:46:49,3345935461,2/8/2018 01:44:47,False,prodege,0.7639,20747233,CAN,0,0,0,0,,opgelucht,tevreden,tevreden,"1,2,3",0,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",0,19.0,25.0,19.0,23.0,ja
1579177886,2/8/2018 01:51:23,3345943492,2/8/2018 01:47:34,False,prodege,0.6613,44197585,USA,0,0,0,0,thank you,bezorgd,tevreden,boos,"2,1,3",2,oneens,0,nvt,"4,3,2",electronics,eens,submit4,submit2,submit3,2.0,4.0,3.0,"2,1,0",0,49.0,34.0,27.0,62.0,ja
1579177886,2/8/2018 02:03:19,3345964446,2/8/2018 01:58:33,False,neodev,0.6553,11659309,USA,0,0,0,0,"An unbiased, neutral balance reminder may help keep people more financially responsible.  Good idea","opgelucht
bezorgd
verdrietig","tevreden
blij
opgewonden","opgelucht
ontevreden
bezorgd","3,1,2",4,eens,0,irresponsible,"3,4,2",tickets,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",0,21.0,36.0,35.0,31.0,ja
1579177886,2/8/2018 02:29:02,3346008595,2/8/2018 02:23:46,False,wannads,0.7695,43707962,USA,0,0,0,0,"the first two transaction I declined because I did not know how much the balance would be and if there was an interest or finance charge besides the partial upfront payment, if that info had been available I might have authorized the transaction. Obviously the third transaction showed I had insufficient funds so I knew better than to try and autorize it.",ontevreden,opgelucht,tevreden,"2,3,1",1,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",0,17.0,22.0,43.0,61.0,ja
1579177886,2/8/2018 02:39:05,3346024028,2/8/2018 02:29:20,False,neodev,0.7084,38890127,USA,0,0,0,0,,verdrietig,blij,"ontevreden
verdrietig","3,1,2",1,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,241.0,57.0,124.0,33.0,weetniet
1579177886,2/8/2018 02:48:16,3346038415,2/8/2018 02:45:06,False,clixsense,0.7531,6339764,CAN,0,0,0,0,no nothing,tevreden,tevreden,tevreden,"1,2,3",3,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",0,31.0,34.0,29.0,42.0,ja
1579177886,2/8/2018 03:02:11,3346058397,2/8/2018 02:58:29,False,elite,0.7553,36350388,USA,0,0,0,0,,opgelucht,tevreden,"opgelucht
ontevreden","2,3,1",0,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",0,37.0,36.0,64.0,36.0,ja
1579177886,2/8/2018 03:30:29,3346100633,2/8/2018 03:27:26,False,clixsense,0.7715,25295869,USA,0,0,0,0,No feedback.,ontevreden,ontevreden,ontevreden,"2,3,1",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",0,38.0,13.0,61.0,29.0,ja
1579177886,2/8/2018 03:49:32,3346131899,2/8/2018 03:46:16,False,prodege,0.6349,39766174,CAN,0,0,0,0,,"ontevreden
bezorgd
verdrietig","tevreden
blij
opgewonden
bezorgd
schuldig","ontevreden
verdrietig","1,3,2",2,eens,0,irresponsible,"2,4,3",tickets,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,30.0,40.0,53.0,32.0,"ja
weetniet"
1579177886,2/8/2018 03:59:19,3346148013,2/8/2018 03:50:34,False,instagc,0.7036,34534543,USA,0,0,0,0,this is a very interesting study,"tevreden
opgelucht",opgelucht,"tevreden
opgelucht","2,1,3",4,"eens
weetniet",0,irresponsible,"2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",0,187.0,95.0,66.0,97.0,ja
1579177886,2/8/2018 04:17:35,3346178683,2/8/2018 04:14:06,False,neodev,0.7618,44254968,USA,0,0,0,0,Excellent task how i simulited online shop and make me feel guilty or happy,schuldig,blij,tevreden,"1,3,2",0,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,submit3,3.0,2.0,4.0,"0,2,1",0,20.0,44.0,38.0,10.0,ja
1579177886,2/8/2018 04:19:46,3346182369,2/8/2018 04:16:43,False,prodege,0.6896,42666992,USA,0,0,0,0,It is a helpful idea,"ontevreden
bezorgd","blij
opgewonden","boos
bezorgd","3,2,1",1,eens,0,irresponsible,"2,4,3",tickets,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,36.0,26.0,36.0,34.0,ja
1579177886,2/8/2018 04:24:31,3346189371,2/8/2018 04:23:00,False,wannads,0.7090000000000001,38664515,USA,0,0,0,0,none,"verdrietig
beschaamd","boos
ontevreden","boos
verdrietig","3,1,2",2,eens,0,irresponsible,"3,2,4",clothing,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",0,12.0,18.0,21.0,13.0,ja
1579177886,2/8/2018 04:28:41,3346196111,2/8/2018 04:23:52,False,clixsense,0.7276,40350551,GBR,0,0,0,0,,tevreden,"tevreden
blij
opgewonden","tevreden
blij
opgewonden","2,3,1",1,eens,0,"irresponsible
nointerest","2,3,4",electronics,eens,cancel4,submit2,submit3,4.0,2.0,3.0,"0,1,2",0,23.0,28.0,112.0,77.0,ja
1579177886,2/8/2018 04:43:36,3346220141,2/8/2018 04:34:19,False,neodev,0.5893,40639503,USA,0,0,0,0,No,"boos
bezorgd
verdrietig
beschaamd","boos
ontevreden
beschaamd","ontevreden
bezorgd
verdrietig
schuldig","2,1,3",3,eens,0,irresponsible,"2,3,4",clothing,weetniet,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",0,17.0,4.0,33.0,38.0,ja
1579177886,2/8/2018 05:37:37,3346312471,2/8/2018 05:35:27,False,prodege,0.7105,32304353,USA,0,0,0,0,,ontevreden,"blij
opgewonden",blij,"3,2,1",4,eens,0,nointerest,"4,2,3",electronics,eens,cancel4,submit2,cancel3,3.0,4.0,2.0,"1,2,0",0,59.0,9.0,23.0,19.0,ja
1579177886,2/8/2018 05:53:57,3346332220,2/8/2018 05:47:45,False,instagc,0.7424,34824899,USA,0,0,0,0,"It was a little confusing at first, but I understood the task as we went on. I definitely don't want to go into debt based on a luxury unnecessary purchase.",opgelucht,weetniet,weetniet,"2,3,1",3,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,submit2,submit3,4.0,3.0,2.0,"1,0,2",0,27.0,30.0,27.0,32.0,ja
1579177886,2/8/2018 05:59:56,3346339725,2/8/2018 05:57:22,False,prodege,0.6518,32094044,CAN,0,0,0,0,this would be giving way too much information to companies,weetniet,weetniet,weetniet,"3,1,2",3,eens,0,nointerest,"3,2,4",electronics,eens,cancel4,cancel2,submit3,4.0,3.0,2.0,"1,0,2",0,11.0,10.0,47.0,37.0,nee
1579177886,2/8/2018 06:59:54,3346425711,2/8/2018 06:57:06,False,instagc,0.6925,36518845,AUS,0,0,0,0,no,opgelucht,opgewonden,opgelucht,"2,3,1",1,eens,0,nointerest,"2,3,4",clothing,eens,cancel4,submit2,cancel3,4.0,2.0,3.0,"0,1,2",0,16.0,65.0,21.0,15.0,ja
1579177886,2/8/2018 07:05:44,3346433784,2/8/2018 07:03:41,False,instagc,0.7234,16715963,GBR,0,0,0,0,no,bezorgd,"tevreden
opgelucht","ontevreden
bezorgd","1,3,2",1,eens,0,irresponsible,"3,4,2",clothing,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",0,17.0,32.0,22.0,20.0,ja
1579177886,2/8/2018 07:40:17,3346479767,2/8/2018 07:37:39,False,clixsense,0.6827,6352345,GBR,0,0,0,0,"interesting task, thanks...","boos
ontevreden
verdrietig
beschaamd","tevreden
blij
opgewonden","tevreden
blij
opgewonden","1,2,3",4,eens,0,irresponsible,"4,3,2",clothing,eens,cancel4,submit2,submit3,2.0,4.0,3.0,"2,1,0",0,36.0,22.0,23.0,27.0,ja
1579177886,2/8/2018 08:43:01,3346557091,2/8/2018 08:41:25,False,prodege,0.6974,17356255,USA,0,0,0,0,,weetniet,weetniet,weetniet,"2,1,3",1,eens,0,irresponsible,"4,3,2",tickets,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",0,27.0,10.0,18.0,21.0,ja
1579177886,2/8/2018 09:08:59,3346606205,2/8/2018 09:06:38,False,prodege,0.6937,23930372,GBR,0,0,0,0,,weetniet,weetniet,tevreden,"2,3,1",2,eens,0,"irresponsible
nointerest","3,4,2",electronics,eens,cancel4,cancel2,submit3,2.0,3.0,4.0,"2,0,1",0,27.0,31.0,27.0,19.0,nee
1579177886,2/8/2018 09:24:14,3346627750,2/8/2018 09:23:17,False,hiving,0.6159,44309696,USA,0,0,0,0,,boos,bezorgd,"ontevreden
verdrietig
beschaamd","1,2,3",3,eens,0,nvt,"3,4,2",electronics,oneens,submit4,submit2,submit3,2.0,3.0,4.0,"2,0,1",0,8.0,9.0,13.0,5.0,ja
1579177886,2/8/2018 09:45:59,3346652735,2/8/2018 09:39:38,False,elite,0.7457,44114418,USA,0,0,0,0,,"tevreden
bezorgd",tevreden,"tevreden
verdrietig","2,1,3",0,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",0,27.0,30.0,246.0,33.0,ja
1579177886,2/8/2018 09:55:59,3346663485,2/8/2018 09:51:28,False,elite,0.6957,41970037,USA,0,0,0,0,nice scenario,ontevreden,opgewonden,opgewonden,"1,3,2",0,eens,0,irresponsible,"3,2,4",tickets,eens,cancel4,submit2,submit3,4.0,3.0,2.0,"1,0,2",0,28.0,40.0,70.0,71.0,ja
1579177886,2/8/2018 12:10:33,3346894811,2/8/2018 12:03:53,False,elite,0.7613,43887010,USA,0,0,0,0,I think it's a very interesting tool.,boos,opgelucht,opgelucht,"2,1,3",1,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,cancel2,submit3,4.0,3.0,2.0,"1,0,2",0,11.0,52.0,104.0,8.0,ja
1579177886,2/8/2018 12:28:36,3346942918,2/8/2018 12:26:56,False,clixsense,0.7302,24763049,GBR,0,0,0,0,no,weetniet,blij,tevreden,"1,2,3",2,eens,0,nointerest,"2,4,3",electronics,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,16.0,16.0,25.0,18.0,ja
1579177886,2/8/2018 12:33:14,3346967667,2/8/2018 12:31:07,False,neodev,0.6805,29096504,GBR,0,0,0,0,,bezorgd,tevreden,boos,"2,1,3",1,eens,0,nointerest,"4,2,3",electronics,eens,cancel4,submit2,cancel3,3.0,4.0,2.0,"1,2,0",0,23.0,10.0,37.0,29.0,nee
1579177886,2/8/2018 12:47:58,3347051933,2/8/2018 12:45:16,False,points2shop,0.7645,14976706,GBR,0,0,0,0,,opgelucht,opgelucht,opgelucht,"1,3,2",2,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",0,43.0,34.0,27.0,31.0,ja
1579177886,2/8/2018 12:56:55,3347100401,2/8/2018 12:52:28,False,gifthunterclub,0.764,44030854,USA,0,0,0,0,"I think it's a very interesting tool. I do not have complexes of shame, I use my cards a lot, I do not know how much balance is left available if there is an application that tells me that I can not buy due to insufficient balance, I consider it quite informative.",opgelucht,opgelucht,opgelucht,"3,1,2",1,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",0,11.0,4.0,101.0,6.0,ja
1579177886,2/8/2018 13:37:25,3347241801,2/8/2018 13:32:46,False,elite,0.7655,43912578,USA,0,0,0,0,"I think it's a very interesting tool. I do not have complexes of shame, I use my cards a lot, I do not know how much balance is left available if there is an application that tells me that I can not buy due to insufficient balance, I consider it quite informative.",opgelucht,opgelucht,opgelucht,"3,1,2",1,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",0,10.0,4.0,14.0,5.0,ja
1579177886,2/8/2018 13:37:50,3347243684,2/8/2018 13:34:58,False,neodev,0.7197,44269480,USA,0,0,0,0,,"opgelucht
ontevreden",tevreden,"ontevreden
verdrietig
beschaamd","2,3,1",1,eens,0,irresponsible,"2,4,3",clothing,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,21.0,30.0,33.0,27.0,ja
1579177886,2/8/2018 14:35:40,3347423060,2/8/2018 14:32:05,False,clixsense,0.7315,29155723,GBR,0,0,0,0,,opgelucht,blij,bezorgd,"2,1,3",1,eens,0,nointerest,"4,2,3",electronics,eens,cancel4,submit2,submit3,3.0,4.0,2.0,"1,2,0",0,36.0,33.0,35.0,49.0,ja
1579177886,2/8/2018 15:00:10,3347499874,2/8/2018 14:57:36,False,instagc,0.7701,38042052,GBR,0,0,0,0,Nice and clear instructions,ontevreden,ontevreden,verdrietig,"2,3,1",2,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",0,31.0,33.0,29.0,25.0,ja
1579177886,2/8/2018 15:10:25,3347521382,2/8/2018 15:01:22,False,elite,0.6096,43962029,USA,0,0,0,0,I really liked this survey,"boos
schuldig","boos
bezorgd
verdrietig
schuldig","boos
schuldig","2,3,1",1,eens,0,irresponsible,"4,2,3",tickets,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",0,47.0,43.0,116.0,99.0,nee
1579177886,2/8/2018 15:11:05,3347523705,2/8/2018 15:01:23,False,gifthunterclub,0.7296,39504972,USA,0,0,0,0,,"opgelucht
bezorgd
beschaamd","tevreden
blij
opgelucht","opgewonden
opgelucht
verdrietig","2,3,1",1,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,45.0,43.0,403.0,41.0,ja
1579177886,2/8/2018 15:25:39,3347571500,2/8/2018 15:18:08,False,bitcoinget,0.7558,43802422,USA,0,0,0,0,,verdrietig,verdrietig,tevreden,"3,1,2",0,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",0,79.0,106.0,127.0,51.0,ja
1579177886,2/8/2018 15:29:13,3347580093,2/8/2018 15:24:55,False,instagc,0.7464,43292154,USA,0,0,0,0,,boos,ontevreden,verdrietig,"1,3,2",3,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",0,36.0,47.0,28.0,90.0,ja
1579177886,2/8/2018 15:42:27,3347611213,2/8/2018 15:38:55,False,prodege,0.758,38198526,USA,0,0,0,0,no,"ontevreden
beschaamd",blij,"bezorgd
verdrietig","3,1,2",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,cancel3,2.0,4.0,3.0,"2,1,0",0,23.0,32.0,21.0,43.0,ja
1579177886,2/8/2018 15:47:24,3347626990,2/8/2018 15:44:22,False,neodev,0.6551,42145897,CAN,0,0,0,0,,schuldig,weetniet,tevreden,"1,3,2",3,eens,0,irresponsible,"4,2,3",clothing,eens,submit4,cancel2,submit3,3.0,4.0,2.0,"1,2,0",0,23.0,14.0,76.0,41.0,weetniet
1579177886,2/8/2018 17:06:02,3347832391,2/8/2018 17:02:56,False,elite,0.6884,43929227,USA,0,0,0,0,,"ontevreden
verdrietig
beschaamd","ontevreden
bezorgd
verdrietig
beschaamd","boos
ontevreden
bezorgd
verdrietig
beschaamd","1,2,3",0,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",0,37.0,49.0,19.0,33.0,ja
1579177886,2/8/2018 17:32:02,3347905572,2/8/2018 17:30:14,False,bitcoinget,0.6990000000000001,44096379,USA,0,0,0,0,no,tevreden,tevreden,tevreden,"2,3,1",2,eens,0,nointerest,"3,2,4",clothing,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",0,9.0,10.0,30.0,17.0,ja
1579177886,2/8/2018 17:49:31,3347943974,2/8/2018 17:48:02,False,elite,0.7214,44305965,CAN,0,0,0,0,,schuldig,tevreden,opgewonden,"1,2,3",0,eens,0,irresponsible,"4,3,2",clothing,eens,cancel4,submit2,cancel3,2.0,4.0,3.0,"2,1,0",0,14.0,18.0,12.0,22.0,ja
1579177886,2/8/2018 17:51:32,3347948029,2/8/2018 17:46:00,False,elite,0.7004,44113725,USA,0,0,0,0,"Nothing, thank you.","boos
bezorgd
verdrietig","tevreden
blij","boos
verdrietig","2,3,1",0,eens,0,irresponsible,"2,3,4",clothing,eens,cancel4,submit2,cancel3,4.0,2.0,3.0,"0,1,2",0,46.0,61.0,67.0,52.0,ja
1579177886,2/8/2018 18:22:24,3348016563,2/8/2018 18:19:48,False,instagc,0.7609,30451977,USA,0,0,0,0,,ontevreden,"bezorgd
schuldig",verdrietig,"2,1,3",1,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,submit2,cancel3,3.0,4.0,2.0,"1,2,0",0,30.0,28.0,43.0,26.0,ja
1579177886,2/8/2018 18:49:38,3348068224,2/8/2018 18:46:18,False,gifthunterclub,0.7148,34152328,USA,0,0,0,0,,tevreden,weetniet,verdrietig,"2,1,3",3,eens,0,irresponsible,"2,3,4",clothing,eens,submit4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",0,13.0,19.0,36.0,21.0,ja
1579177886,2/8/2018 19:57:34,3348234177,2/8/2018 19:55:22,False,elite,0.7656,44038146,USA,0,0,0,0,no,verdrietig,opgewonden,beschaamd,"3,2,1",2,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",0,33.0,16.0,34.0,11.0,ja
1579177886,2/8/2018 20:47:46,3348387596,2/8/2018 20:45:38,False,instagc,0.6449,35154350,USA,0,0,0,0,no,"opgelucht
ontevreden
verdrietig
beschaamd","opgelucht
beschaamd","tevreden
opgelucht
beschaamd","3,2,1",1,eens,0,"irresponsible
nointerest","3,4,2",electronics,oneens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",0,48.0,15.0,19.0,17.0,ja
1579177886,2/8/2018 20:55:01,3348405624,2/8/2018 20:52:50,False,instagc,0.6558,19602039,USA,0,0,0,0,no,blij,opgelucht,opgewonden,"1,3,2",4,eens,0,nointerest,"4,3,2",electronics,eens,submit4,cancel2,submit3,2.0,4.0,3.0,"2,1,0",0,22.0,13.0,59.0,11.0,nee
1579177886,2/8/2018 21:03:53,3348428003,2/8/2018 21:00:39,False,bitcoinget,0.6827,43842980,USA,0,0,0,0,,"opgelucht
verdrietig
beschaamd","tevreden
blij","opgelucht
boos
ontevreden
bezorgd
verdrietig
beschaamd","3,1,2",2,eens,0,irresponsible,"3,4,2",clothing,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",0,18.0,35.0,58.0,22.0,ja
1579177886,2/8/2018 21:09:29,3348440391,2/8/2018 21:05:07,False,clixsense,0.7007,23144069,GBR,0,0,0,0,,"ontevreden
bezorgd
verdrietig",verdrietig,opgewonden,"1,3,2",1,eens,0,irresponsible,"3,2,4",tickets,eens,cancel4,cancel2,submit3,4.0,3.0,2.0,"1,0,2",0,28.0,66.0,64.0,50.0,ja
1579177886,2/8/2018 21:25:35,3348473504,2/8/2018 21:23:05,False,elite,0.7097,44180381,USA,0,0,0,0,,"boos
bezorgd",boos,boos,"1,2,3",0,eens,0,irresponsible,"2,3,4",clothing,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",0,13.0,30.0,36.0,22.0,ja
1579177886,2/8/2018 21:31:43,3348486477,2/8/2018 21:29:51,False,instagc,0.7107,35062592,USA,0,0,0,0,,ontevreden,tevreden,bezorgd,"1,3,2",0,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,submit3,2.0,4.0,3.0,"2,1,0",0,19.0,25.0,20.0,19.0,nee
1579177886,2/8/2018 21:37:47,3348499594,2/8/2018 21:34:19,False,instagc,0.7718,27967887,USA,0,0,0,0,,opgelucht,tevreden,opgelucht,"2,1,3",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,cancel3,2.0,4.0,3.0,"2,1,0",0,65.0,23.0,37.0,37.0,ja
1579177886,2/8/2018 22:59:17,3348682920,2/8/2018 22:57:12,False,prodege,0.7433,7111544,GBR,0,0,0,0,,verdrietig,blij,ontevreden,"1,2,3",1,eens,0,irresponsible,"4,3,2",clothing,eens,cancel4,submit2,cancel3,2.0,4.0,3.0,"2,1,0",0,27.0,23.0,18.0,28.0,ja
1579177886,2/8/2018 23:22:40,3348728775,2/8/2018 23:20:15,False,prodege,0.6448,10953925,CAN,0,0,0,0,,verdrietig,blij,opgewonden,"2,1,3",3,eens,0,irresponsible,"4,2,3",tickets,eens,cancel4,submit2,submit3,3.0,4.0,2.0,"1,2,0",0,27.0,18.0,26.0,44.0,nee
1579177886,2/8/2018 23:30:00,3348744347,2/8/2018 23:28:19,False,eup_slw,0.7501,37465804,USA,0,0,0,0,,verdrietig,verdrietig,verdrietig,"2,3,1",3,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",0,20.0,27.0,15.0,7.0,ja
1579177886,2/9/2018 00:08:03,3348826091,2/9/2018 00:05:02,False,neodev,0.7749,15366051,CAN,0,0,0,0,no thank you.,verdrietig,blij,blij,"3,2,1",1,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,submit2,submit3,4.0,2.0,3.0,"0,1,2",0,24.0,31.0,43.0,42.0,ja
1579177886,2/9/2018 00:57:14,3348908972,2/9/2018 00:54:56,False,elite,0.7313,44208761,USA,0,0,0,0,Perhaps different scenarios. More than three. Perhaps one where I could afford it and see if I would still buy it.,"verdrietig
beschaamd
schuldig","bezorgd
schuldig","verdrietig
beschaamd
schuldig","3,2,1",1,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",0,13.0,8.0,9.0,43.0,ja
1579177886,2/9/2018 01:44:35,3349007380,2/9/2018 01:40:34,False,neodev,0.674,41127744,USA,0,0,0,0,,boos,verdrietig,ontevreden,"3,1,2",3,eens,0,nointerest,"4,3,2",clothing,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",0,52.0,71.0,33.0,39.0,ja
1579177886,2/9/2018 02:12:31,3349065909,2/9/2018 02:08:04,False,elite,0.7207,43963612,USA,0,0,0,0,,"ontevreden
beschaamd","boos
ontevreden
beschaamd","boos
ontevreden","2,1,3",4,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",0,30.0,19.0,79.0,43.0,ja
1579177886,2/9/2018 02:24:32,3349086970,2/9/2018 02:23:39,False,prizerebel,0.7549,44246595,CAN,0,0,0,0,,opgelucht,blij,opgelucht,"2,3,1",3,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",0,5.0,15.0,11.0,9.0,ja
